ID,Prioridad,Nombre del Programa,Nombre de la modalidad/Categoría (si aplica),Institución a cargo,Características del apoyo,Mecanismo de entrega,Descripción del programa,Dato de contacto para pedir informes,Concatenar 1,Concatenar 2,Clasificación por prioridad (ya está en operación),Clasificación por prioridad (aún no existe),Número de Prioridad,Profesionista,Necesidad,Tradicional,Lifestyle,Cultural,Emp Social,Alto impacto,Aún no existe,Start up,Crecimiento,Consolidación
E-FDS-FM-07,Otros programas de interés,"Estrategia de financiamiento a la Micro, Pequeña y Mediana empresa.",Adquisición de Franquicias o equipamiento para franquicias,FONDESO,"Activo fijo
 Capital de trabajo",Crédito,"Adquisición, ampliación, remodelación y mejoras de puntos de venta de establecimientos reconocidos como franquicias por la Asociación Mexicana de Franquicias.","Tepozteco No. 36, Col. Narvarte, Del. Benito Juárez, C.P. 03020, México, D.F.
 Teléfono: 5698 9060 
 Correo: fondeso@df.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros,Conseguir financiamiento/ Acceder a instrumentos financieros,20,0,0,1,1,0,0,0,1,1,1,0
E-FDS-FE-01,Otros programas de interés,Estrategia de Financiameinto para el Emprendedor,Financiamiento para emprendedor con proyecto productivo para empresa de nueva creación,FONDESO,"Activo fijo
 Capital de trabajo",Crédito,Producto financiero destinado a todos los emprendedores que cuenten con un plan de negocio para un proyecto nuevo.,"Tepozteco No. 36, Col. Narvarte, Del. Benito Juárez, C.P. 03020, México, D.F.
 Teléfono: 5698 9060 
 Correo: fondeso@df.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros,Conseguir financiamiento/ Acceder a instrumentos financieros,20,1,1,1,1,1,1,1,1,1,0,0
E-FDS-FE-02,Otros programas de interés,Estrategia de Financiameinto para el Emprendedor,Financiamiento para emprendedor con plan de negocios que acredite un proceso de incubación,FONDESO,"Activo fijo
 Capital de trabajo
 Certificación",Crédito,Producto Financiero dirigido a la población que cuente con un proyecto o empresa que haya concluido un proceso de incubación.,"Tepozteco No. 36, Col. Narvarte, Del. Benito Juárez, C.P. 03020, México, D.F.
 Teléfono: 5698 9060 
 Correo: fondeso@df.gob.mx",Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros,Conseguir financiamiento/ Acceder a instrumentos financieros,20,1,1,1,1,1,1,1,0,1,0,0
E-FDS-CA-00,Otros programas de interés,Capacitación,,FONDESO,Asesoría/Capacitación,Capacitación,Servicio destinado a población interesada en aprender sobre desarrollo empresarial o sobre algún producto financiero.,"Tepozteco No. 36, Col. Narvarte, Del. Benito Juárez, C.P. 03020, México, D.F.
 Teléfono: 5698 9060 
 Correo: fondeso@df.gob.mx",Otros programas de interés,,Capacitar al personal de la empresa.,Capacitar al equipo emprendedor/personal de la empresa.,20,1,1,1,1,1,1,0,1,1,0,0
E-SDC-DJ-00,Otros programas de interés,Proyecto Estratégico para el Desarrollo del Emprendedurismo en los Jóvenes del Distrito Federal,,SEDECO,"Activo fijo
 Capital de trabajo
 Certificación",Crédito,"Busca sensibilizar a los jóvenes sobre la cultura emprendedora, fomentar el emprendedurismo y contribuir a aumentar el número de empleos formales para jóvenes en el Distrito Federal.",Av. Cuauhtémoc 899 Col. Narvarte C.P. 03020 México D.F. Teléfono: 56 82 20 96 email: oip@sedecodf.gob.mx,Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros,Conseguir financiamiento/ Acceder a instrumentos financieros,20,0,0,1,1,1,1,1,1,1,0,0
E-SDC-EM-01,Otros programas de interés,"Programa Estratégico de Apoyo a la Micro, Pequeña y Mediana Empresa",Capacitación y asesoría técnica para la competitividad-Programa de formación empresarial,SEDECO,Asesoría/Capacitación,Capacitación,"Programa de fomento en línea dirigido a emprendedores, micro o pequeños empresarios interesados en adquirir o mejorar habilidades empresariales básicas",Av. Cuauhtémoc 899 Col. Narvarte C.P. 03020 México D.F. Teléfono: 56 82 20 96 email: oip@sedecodf.gob.mx,Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros,Conseguir financiamiento/ Acceder a instrumentos financieros,20,1,1,1,1,1,1,0,1,1,0,0
E-SDC-EM-02,Otros programas de interés,"Programa Estratégico de Apoyo a la Micro, Pequeña y Mediana Empresa",Capacitación y asesoría técnica para la competitividad-Apoyo a la capacitación a través de incubadoras y aceleradoras de empresas,SEDECO,"Asesoría/Capacitación
 Consultoría",Capacitación,Apoyo directo para capacitaciones impartidas por instituciones dedicadas a la incubación o aceleración de empresas,Av. Cuauhtémoc 899 Col. Narvarte C.P. 03020 México D.F. Teléfono: 56 82 20 96 email: oip@sedecodf.gob.mx,Otros programas de interés,,Capacitar al personal de la empresa.,Capacitar al equipo emprendedor/personal de la empresa.,20,0,0,1,1,1,1,1,1,1,0,0
E-SDC-EM-03,Otros programas de interés,"Programa Estratégico de Apoyo a la Micro, Pequeña y Mediana Empresa",Capacitación y asesoría técnica para la competitividad-Asistencia técnica a través de instituciones públicas y privadas,SEDECO,"Asesoría/Capacitación
 Consultoría",Capacitación,"Apoyo directo para proyectos de consultoría o asistencia técnica dirigidos a micro, pequeñas o medianas empresas.",Av. Cuauhtémoc 899 Col. Narvarte C.P. 03020 México D.F. Teléfono: 56 82 20 96 email: oip@sedecodf.gob.mx,Otros programas de interés,,Capacitar al personal de la empresa.,Capacitar al equipo emprendedor/personal de la empresa.,20,0,0,1,1,1,1,1,1,1,1,1
E-SDC-EM-04,Otros programas de interés,"Programa Estratégico de Apoyo a la Micro, Pequeña y Mediana Empresa",Equipamiento e infraestructura productiva-Apoyo directo para la generación de activos productivos,SEDECO,Activo fijo,Subsidio,Apoyo directo para la adquisición o renovación de equipo o para la creación o ampliación de nueva infraestructura productiva.,Av. Cuauhtémoc 899 Col. Narvarte C.P. 03020 México D.F. Teléfono: 56 82 20 96 email: oip@sedecodf.gob.mx,Otros programas de interés,,Incorporar tecnología e innovación,Incorporar tecnología e innovación,20,0,0,1,0,0,0,0,0,1,1,0
E-SDC-EM-06,Otros programas de interés,"Programa Estratégico de Apoyo a la Micro, Pequeña y Mediana Empresa","Financiamiento y administración de riesgos-Fondo capitalino de garantía a los sectores agropecuario, tecnológico e industrial.",SEDECO,Garantía para crédito,Subsidio,"Instrumento financiero que permitirá lograr un mayor acceso al financiamiento de la micro, pequeña y mediana empresa a través de un fondo que tiene como función garantizar en segunda instancia y de forma mutual, los portafolios de crédito de distintos Intermediarios Financieros.",Av. Cuauhtémoc 899 Col. Narvarte C.P. 03020 México D.F. Teléfono: 56 82 20 96 email: oip@sedecodf.gob.mx,Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros,Conseguir financiamiento/ Acceder a instrumentos financieros,20,1,0,1,1,1,1,1,1,1,1,1
E-SDC-EM-07,Otros programas de interés,"Programa Estratégico de Apoyo a la Micro, Pequeña y Mediana Empresa",Financiamiento y administración de riesgos-Fondo de garantías recíprocas de primer nivel para micro y pequeños empresarios del Distrito Federal,SEDECO,Garantía para crédito,Subsidio,"Apoyo financiero a través del otorgamiento de un aval de hasta el 10% del valor total de una línea de crédito otorgada por un intermediario financiero a la micro, pequeña y mediana empresa",Av. Cuauhtémoc 899 Col. Narvarte C.P. 03020 México D.F. Teléfono: 56 82 20 96 email: oip@sedecodf.gob.mx,Otros programas de interés,,Conseguir financiamiento/ Acceder a instrumentos financieros,Conseguir financiamiento/ Acceder a instrumentos financieros,20,0,0,1,1,1,1,1,1,1,1,0
E-SDS-SE-00,Otros programas de interés,Sistema Electrónico de Avisos y Permisos de Establecimientos Mercantiles,,SEDECO,Trámites,Servicio,"Medio único de recepción de Avisos, Solicitudes de Permisos, Registros y Autorizaciones para la apertura y funcionamiento de establecimientos mercantiles en el Distrito Federal.",Av. Cuauhtémoc 899 Col. Narvarte C.P. 03020 México D.F. Teléfono: 56 82 20 96 email: oip@sedecodf.gob.mx,Otros programas de interés,,Entrar a la formalidad,Entrar a la formalidad,20,0,0,1,1,1,1,1,1,1,0,0
D-AOB-VU-00,Otros programas de interés,Ventanilla Única de Gestión Empresarial VUGE,,Delegación Álvaro Obregón,Asesoría/Capacitación,Capacitación,Orientación y apoyo gratuitos en la gestión de trámites a los emprendedores interesados en abrir u operar un negocio en el Distrito (Certificados de Uso de Suelo para la apertura de establecimientos mercantiles; Licencias y Permisos),"Canario esq. Calle 10, Colonia Tolteca, 01150, México, D.F",Otros programas de interés,,Entrar a la formalidad,Entrar a la formalidad,20,1,1,1,1,1,1,1,1,1,0,0
D-BJZVU-00,Otros programas de interés,Ventanilla Única de Gestión Empresarial VUGE,,Delegación Benito Juárez,Asesoría/Capacitación,Capacitación,Orientación y apoyo gratuitos en la gestión de trámites a los emprendedores interesados en abrir u operar un negocio en el Distrito (Certificados de Uso de Suelo para la apertura de establecimientos mercantiles; Licencias y Permisos),"Municipio Libre esq. División del Norte, Col. Santa Cruz Atoyac. Teléfono: 5422 5300.",Otros programas de interés,,Entrar a la formalidad,Entrar a la formalidad,20,1,1,1,1,1,1,1,1,1,0,0
D-COY-VU-00,Otros programas de interés,Ventanilla Única de Gestión Empresarial VUGE,,Delegación Coyoacán,Asesoría/Capacitación,Capacitación,Orientación y apoyo gratuitos en la gestión de trámites a los emprendedores interesados en abrir u operar un negocio en el Distrito (Certificados de Uso de Suelo para la apertura de establecimientos mercantiles; Licencias y Permisos),Jardín Hidalgo no. 1. Col. Villa Coyoacán. CP 04000 México DF Teléfono: 54844500. Correo electrónico: coyoacan@df.gob.mx,Otros programas de interés,,Entrar a la formalidad,Entrar a la formalidad,20,1,1,1,1,1,1,1,1,1,0,0
D-CUA-VU-00,Otros programas de interés,Ventanilla Única de Gestión Empresarial VUGE,,Delegación Cuajimalpa,Asesoría/Capacitación,Capacitación,Orientación y apoyo gratuitos en la gestión de trámites a los emprendedores interesados en abrir u operar un negocio en el Distrito (Certificados de Uso de Suelo para la apertura de establecimientos mercantiles; Licencias y Permisos),"Av Juárez S/n, Cuajimalpa de Morelos, Cuajimalpa, 05000 México DF. Teléfono: 58141100",Otros programas de interés,,Entrar a la formalidad,Entrar a la formalidad,20,1,1,1,1,1,1,1,1,1,0,0
D-CUH-VU-00,Otros programas de interés,Ventanilla Única de Gestión Empresarial VUGE,,Delegación Cuauhtémoc,Asesoría/Capacitación,Capacitación,Orientación y apoyo gratuitos en la gestión de trámites a los emprendedores interesados en abrir u operar un negocio en el Distrito (Certificados de Uso de Suelo para la apertura de establecimientos mercantiles; Licencias y Permisos),Aldama y Mina S/N. Colonia Buenavista. CP 06350 Teléfono: 24523105,Otros programas de interés,,Entrar a la formalidad,Entrar a la formalidad,20,1,1,1,1,1,1,1,1,1,0,0
D-GMA-VU-00,Otros programas de interés,Ventanilla Única de Gestión Empresarial VUGE,,Delegación Gustavo A. Madero,Asesoría/Capacitación,Capacitación,Orientación y apoyo gratuitos en la gestión de trámites a los emprendedores interesados en abrir u operar un negocio en el Distrito (Certificados de Uso de Suelo para la apertura de establecimientos mercantiles; Licencias y Permisos),"5 de Febrero, Esquina con Vicente Villada S/N, Aragón La Villa, Gustavo A. Madero, 07000 México, DF. Teléfono: 5118 2800",Otros programas de interés,,Entrar a la formalidad,Entrar a la formalidad,20,1,1,1,1,1,1,1,1,1,0,0
D-IZC-VU-00,Otros programas de interés,Ventanilla Única de Gestión Empresarial VUGE,,Delegación Iztacalco,Asesoría/Capacitación,Capacitación,Orientación y apoyo gratuitos en la gestión de trámites a los emprendedores interesados en abrir u operar un negocio en el Distrito (Certificados de Uso de Suelo para la apertura de establecimientos mercantiles; Licencias y Permisos),"Av. Río Churubusco y Calle Te S/N, Col. Gabriel Ramos Millán, C.P. 08000 México, D.F. Teléfono: 56 54 2603",Otros programas de interés,,Entrar a la formalidad,Entrar a la formalidad,20,1,1,1,1,1,1,1,1,1,0,0
D-IZT-VU-00,Otros programas de interés,Ventanilla Única de Gestión Empresarial VUGE,,Delegación Iztapalapa,Asesoría/Capacitación,Capacitación,Orientación y apoyo gratuitos en la gestión de trámites a los emprendedores interesados en abrir u operar un negocio en el Distrito (Certificados de Uso de Suelo para la apertura de establecimientos mercantiles; Licencias y Permisos),"Aldama no. 63, Col. Barrio San Lucas, C.P. 09000 México DF. Teléfono:",Otros programas de interés,,Entrar a la formalidad,Entrar a la formalidad,20,1,1,1,1,1,1,1,1,1,0,0
D-MGC-VU-00,Otros programas de interés,Ventanilla Única de Gestión Empresarial VUGE,,Delegación Magdalena Contreras,Asesoría/Capacitación,Capacitación,Orientación y apoyo gratuitos en la gestión de trámites a los emprendedores interesados en abrir u operar un negocio en el Distrito (Certificados de Uso de Suelo para la apertura de establecimientos mercantiles; Licencias y Permisos),"Álvaro Obregón 20, Barranca Seca, 10910. México DF. Teléfono: 54496000",Otros programas de interés,,Entrar a la formalidad,Entrar a la formalidad,20,1,1,1,1,1,1,1,1,1,0,0
D-MHI-VU-00,Otros programas de interés,Ventanilla Única de Gestión Empresarial VUGE,,Delegación Miguel Hidalgo,Asesoría/Capacitación,Capacitación,Orientación y apoyo gratuitos en la gestión de trámites a los emprendedores interesados en abrir u operar un negocio en el Distrito (Certificados de Uso de Suelo para la apertura de establecimientos mercantiles; Licencias y Permisos),"Av. Parque Lira 94, Miguel Hidalgo, Observatorio, 11860. México DF. Teléfono: 5276 6200",Otros programas de interés,,Entrar a la formalidad,Entrar a la formalidad,20,1,1,1,1,1,1,1,1,1,0,0
D-MAL-VU-00,Otros programas de interés,Ventanilla Única de Gestión Empresarial VUGE,,Delegación Milpa Alta,Asesoría/Capacitación,Capacitación,Orientación y apoyo gratuitos en la gestión de trámites a los emprendedores interesados en abrir u operar un negocio en el Distrito (Certificados de Uso de Suelo para la apertura de establecimientos mercantiles; Licencias y Permisos),"Av. México Esq. Constitución S/N, Edificio Delegaciónal, Delegación Milpa Alta, C.P. 12000. México DF. Teléfono: 5862 3150",Otros programas de interés,,Entrar a la formalidad,Entrar a la formalidad,20,1,1,1,1,1,1,1,1,1,0,0
D-TLA-VU-00,Otros programas de interés,Ventanilla Única de Gestión Empresarial VUGE,,Delegación Tlàhuac,Asesoría/Capacitación,Capacitación,Orientación y apoyo gratuitos en la gestión de trámites a los emprendedores interesados en abrir u operar un negocio en el Distrito (Certificados de Uso de Suelo para la apertura de establecimientos mercantiles; Licencias y Permisos),"Francisco I. Madero, La Asunción, Tláhuac, 13000. México DF. Teléfono: 5862 3250.",Otros programas de interés,,Entrar a la formalidad,Entrar a la formalidad,20,1,1,1,1,1,1,1,1,1,0,0
D-TLP-VU-00,Otros programas de interés,Ventanilla Única de Gestión Empresarial VUGE,,Delegación Tlalpan,Asesoría/Capacitación,Capacitación,Orientación y apoyo gratuitos en la gestión de trámites a los emprendedores interesados en abrir u operar un negocio en el Distrito (Certificados de Uso de Suelo para la apertura de establecimientos mercantiles; Licencias y Permisos),"Plaza de la Constitución 1, Tlalpan Centro, Tlalpan, 14000. México DF. Teléfono: 56556024",Otros programas de interés,,Entrar a la formalidad,Entrar a la formalidad,20,1,1,1,1,1,1,1,1,1,0,0
D-VCR-VU-00,Otros programas de interés,Ventanilla Única de Gestión Empresarial VUGE,,Delegación Venustiano Carranza,Asesoría/Capacitación,Capacitación,Orientación y apoyo gratuitos en la gestión de trámites a los emprendedores interesados en abrir u operar un negocio en el Distrito (Certificados de Uso de Suelo para la apertura de establecimientos mercantiles; Licencias y Permisos),"Eje 3 Ote. (Francisco del Paso y Troncoso) 219, Venustiano Carranza, Jardín Balbuena, 15900. México DF. Teléfono: 57642535.",Otros programas de interés,,Entrar a la formalidad,Entrar a la formalidad,20,1,1,1,1,1,1,1,1,1,0,0
D-XOC-VU-00,Otros programas de interés,Ventanilla Única de Gestión Empresarial VUGE,,Delegación Xochimilco,Asesoría/Capacitación,Capacitación,Orientación y apoyo gratuitos en la gestión de trámites a los emprendedores interesados en abrir u operar un negocio en el Distrito (Certificados de Uso de Suelo para la apertura de establecimientos mercantiles; Licencias y Permisos),"Guadalupe I. Ramírez No. 4, Barrio el Rosario, C.P. 16070, Centro de Xochimilco. México DF. Teléfono: 5334 0677",Otros programas de interés,,Entrar a la formalidad,Entrar a la formalidad,20,1,1,1,1,1,1,1,1,1,0,0
